Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonS3,GetObject,Requests-Tier2,actions.energyactioncoalition.org,06/01/08 00:00:00,06/02/08 00:00:00,28
AmazonS3,GetObject,DataTransfer-Out-Bytes,seiuvoice.org,06/01/08 00:00:00,06/02/08 00:00:00,436622460
AmazonS3,PutObject,DataTransfer-In-Bytes,actions.energyactioncoalition.org,06/01/08 00:00:00,06/02/08 00:00:00,4224
AmazonS3,GetObject,Requests-Tier2,seiuvoice.org,06/01/08 00:00:00,06/02/08 00:00:00,64115
AmazonS3,PutObject,Requests-Tier1,actions.energyactioncoalition.org,06/01/08 00:00:00,06/02/08 00:00:00,24
AmazonS3,GetObject,DataTransfer-Out-Bytes,notyoursoldier.org,06/01/08 00:00:00,06/02/08 00:00:00,2043796834
AmazonS3,GetObject,Requests-Tier2,notyoursoldier.org,06/01/08 00:00:00,06/02/08 00:00:00,595
AmazonS3,UnknownAction,Requests-NoCharge,codepink4peace.org,06/01/08 00:00:00,06/02/08 00:00:00,41
AmazonS3,GetObject,DataTransfer-Out-Bytes,corpwatch.org,06/01/08 00:00:00,06/02/08 00:00:00,340934075
AmazonS3,GetObject,Requests-Tier2,corpwatch.org,06/01/08 00:00:00,06/02/08 00:00:00,99849
AmazonS3,UnknownAction,DataTransfer-Out-Bytes,codepink4peace.org,06/01/08 00:00:00,06/02/08 00:00:00,15296
AmazonS3,GetObject,DataTransfer-Out-Bytes,codepink4peace.org,06/01/08 00:00:00,06/02/08 00:00:00,734235898
AmazonS3,HeadObject,Requests-Tier2,codepink4peace.org,06/01/08 00:00:00,06/02/08 00:00:00,65
AmazonS3,GetObject,Requests-Tier2,codepink4peace.org,06/01/08 00:00:00,06/02/08 00:00:00,58706
AmazonS3,GetObject,DataTransfer-Out-Bytes,stepitup2007.org,06/01/08 00:00:00,06/02/08 00:00:00,153464340
AmazonS3,GetObject,DataTransfer-Out-Bytes,actions.energyactioncoalition.org,06/01/08 00:00:00,06/02/08 00:00:00,807155
AmazonS3,GetObject,Requests-Tier2,stepitup2007.org,06/01/08 00:00:00,06/02/08 00:00:00,9114
AmazonS3,PutObject,Requests-Tier1,seiuvoice.org,06/01/08 00:00:00,06/02/08 00:00:00,19
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.unitedforpeace.org,06/01/08 00:00:00,06/02/08 00:00:00,872812
AmazonS3,PutObject,DataTransfer-In-Bytes,seiuvoice.org,06/01/08 00:00:00,06/02/08 00:00:00,155491
AmazonS3,HeadObject,Requests-Tier2,seiuvoice.org,06/01/08 00:00:00,06/02/08 00:00:00,37
AmazonS3,GetObject,Requests-Tier2,events.unitedforpeace.org,06/01/08 00:00:00,06/02/08 00:00:00,55
AmazonS3,PutObject,Requests-Tier1,events.unitedforpeace.org,06/01/08 00:00:00,06/02/08 00:00:00,48
AmazonS3,PutObject,DataTransfer-In-Bytes,events.unitedforpeace.org,06/01/08 00:00:00,06/02/08 00:00:00,8448
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.momsrising.org,06/01/08 00:00:00,06/02/08 00:00:00,2217700
AmazonS3,HeadObject,Requests-Tier2,notyoursoldier.org,06/01/08 00:00:00,06/02/08 00:00:00,4
AmazonS3,HeadObject,Requests-Tier2,corpwatch.org,06/01/08 00:00:00,06/02/08 00:00:00,6
AmazonS3,GetObject,Requests-Tier2,events.momsrising.org,06/01/08 00:00:00,06/02/08 00:00:00,30
AmazonS3,UnknownAction,Requests-NoCharge,corpwatch.org,06/01/08 00:00:00,06/02/08 00:00:00,1
AmazonS3,UnknownAction,DataTransfer-Out-Bytes,corpwatch.org,06/01/08 00:00:00,06/02/08 00:00:00,396
AmazonS3,PutObject,Requests-Tier1,corpwatch.org,06/01/08 00:00:00,06/02/08 00:00:00,15
AmazonS3,PutObject,DataTransfer-In-Bytes,corpwatch.org,06/01/08 00:00:00,06/02/08 00:00:00,1157982
AmazonS3,GetObject,Requests-Tier2,events.radicaldesigns.org,06/01/08 00:00:00,06/02/08 00:00:00,3
AmazonS3,GetObject,Requests-Tier2,events.catalogcutdown.org,06/01/08 00:00:00,06/02/08 00:00:00,12
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.radicaldesigns.org,06/01/08 00:00:00,06/02/08 00:00:00,693
AmazonS3,GetObject,Requests-Tier2,actionecho.radicaldesigns.org,06/01/08 00:00:00,06/02/08 00:00:00,10
AmazonS3,GetObject,DataTransfer-Out-Bytes,actionecho.radicaldesigns.org,06/01/08 00:00:00,06/02/08 00:00:00,1757415
AmazonS3,StandardStorage,TimedStorage-ByteHrs,seiuvoice.org,06/01/08 00:00:00,06/02/08 00:00:00,2007178392
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns,06/01/08 00:00:00,06/02/08 00:00:00,293224968
AmazonS3,StandardStorage,TimedStorage-ByteHrs,everythingscool.org,06/01/08 00:00:00,06/02/08 00:00:00,383188824
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.catalogcutdown.org,06/01/08 00:00:00,06/02/08 00:00:00,833248848
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actions.energyactioncoalition.org,06/01/08 00:00:00,06/02/08 00:00:00,1218010584
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsdebian,06/01/08 00:00:00,06/02/08 00:00:00,3365081280
AmazonS3,StandardStorage,TimedStorage-ByteHrs,quarantinewalmart.com,06/01/08 00:00:00,06/02/08 00:00:00,182990352
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.womenarts.org,06/01/08 00:00:00,06/02/08 00:00:00,1817124096
AmazonS3,StandardStorage,TimedStorage-ByteHrs,echoaction.radicaldesigns.org,06/01/08 00:00:00,06/02/08 00:00:00,37073736
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actionecho.radicaldesigns.org,06/01/08 00:00:00,06/02/08 00:00:00,582006720
AmazonS3,StandardStorage,TimedStorage-ByteHrs,unitedforpeace.org,06/01/08 00:00:00,06/02/08 00:00:00,7100186088
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns_debian_production,06/01/08 00:00:00,06/02/08 00:00:00,4326464016
AmazonS3,StandardStorage,TimedStorage-ByteHrs,notyoursoldier.org,06/01/08 00:00:00,06/02/08 00:00:00,307826496
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.unitedforpeace.org,06/01/08 00:00:00,06/02/08 00:00:00,4160486688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,corpwatch.org,06/01/08 00:00:00,06/02/08 00:00:00,6285846984
AmazonS3,StandardStorage,TimedStorage-ByteHrs,4b8545297362cfff9efe73a19b7c30d2-default,06/01/08 00:00:00,06/02/08 00:00:00,312951654576
AmazonS3,StandardStorage,TimedStorage-ByteHrs,thankyoult.org,06/01/08 00:00:00,06/02/08 00:00:00,9281973288
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsSTEPITUP,06/01/08 00:00:00,06/02/08 00:00:00,16015277688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.phoneinreport,06/01/08 00:00:00,06/02/08 00:00:00,2799912
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.radicaldesigns.org,06/01/08 00:00:00,06/02/08 00:00:00,893215872
AmazonS3,StandardStorage,TimedStorage-ByteHrs,codepink4peace.org,06/01/08 00:00:00,06/02/08 00:00:00,45903615336
AmazonS3,StandardStorage,TimedStorage-ByteHrs,stepitup2007.org,06/01/08 00:00:00,06/02/08 00:00:00,145342581048
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns.org,06/01/08 00:00:00,06/02/08 00:00:00,948704688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.ea.zheng.radicaldesigns.org,06/01/08 00:00:00,06/02/08 00:00:00,4760112
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.momsrising.org,06/01/08 00:00:00,06/02/08 00:00:00,1364628240
AmazonS3,StandardStorage,TimedStorage-ByteHrs,amp-stepitup,06/01/08 00:00:00,06/02/08 00:00:00,25090860096
AmazonS3,PutObject,Requests-Tier1,codepink4peace.org,06/01/08 00:00:00,06/02/08 00:00:00,119
AmazonS3,PutObject,DataTransfer-In-Bytes,codepink4peace.org,06/01/08 00:00:00,06/02/08 00:00:00,734248
AmazonS3,HeadObject,Requests-Tier2,4b8545297362cfff9efe73a19b7c30d2-default,06/01/08 00:00:00,06/02/08 00:00:00,2
AmazonS3,GetObject,Requests-Tier2,everythingscool.org,06/01/08 00:00:00,06/02/08 00:00:00,4
AmazonS3,GetObject,DataTransfer-Out-Bytes,everythingscool.org,06/01/08 00:00:00,06/02/08 00:00:00,127720
AmazonS3,ListBucket,Requests-Tier1,stepitup2007.org,06/01/08 00:00:00,06/02/08 00:00:00,2
AmazonS3,ListBucket,DataTransfer-Out-Bytes,stepitup2007.org,06/01/08 00:00:00,06/02/08 00:00:00,462
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.catalogcutdown.org,06/01/08 00:00:00,06/02/08 00:00:00,72441
AmazonS3,GetObject,C3DataTransfer-Out-Bytes,corpwatch.org,06/01/08 00:00:00,06/02/08 00:00:00,110320
AmazonS3,PutObject,Requests-Tier1,events.womenarts.org,06/01/08 00:00:00,06/02/08 00:00:00,24
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.womenarts.org,06/01/08 00:00:00,06/02/08 00:00:00,258
AmazonS3,PutObject,DataTransfer-In-Bytes,events.womenarts.org,06/01/08 00:00:00,06/02/08 00:00:00,4224
AmazonS3,GetObject,Requests-Tier2,events.womenarts.org,06/01/08 00:00:00,06/02/08 00:00:00,6
AmazonS3,HeadObject,Requests-Tier2,corpwatch.org,06/02/08 00:00:00,06/03/08 00:00:00,8
AmazonS3,GetObject,Requests-Tier2,events.unitedforpeace.org,06/02/08 00:00:00,06/03/08 00:00:00,70
AmazonS3,UnknownAction,DataTransfer-Out-Bytes,codepink4peace.org,06/02/08 00:00:00,06/03/08 00:00:00,16414
AmazonS3,GetObject,DataTransfer-Out-Bytes,corpwatch.org,06/02/08 00:00:00,06/03/08 00:00:00,391535274
AmazonS3,HeadObject,Requests-Tier2,codepink4peace.org,06/02/08 00:00:00,06/03/08 00:00:00,27
AmazonS3,GetObject,Requests-Tier2,corpwatch.org,06/02/08 00:00:00,06/03/08 00:00:00,146983
AmazonS3,GetObject,DataTransfer-Out-Bytes,stepitup2007.org,06/02/08 00:00:00,06/03/08 00:00:00,221208064
AmazonS3,GetObject,DataTransfer-Out-Bytes,codepink4peace.org,06/02/08 00:00:00,06/03/08 00:00:00,805880591
AmazonS3,GetObject,Requests-Tier2,stepitup2007.org,06/02/08 00:00:00,06/03/08 00:00:00,18607
AmazonS3,GetObject,Requests-Tier2,codepink4peace.org,06/02/08 00:00:00,06/03/08 00:00:00,79423
AmazonS3,GetObject,DataTransfer-Out-Bytes,seiuvoice.org,06/02/08 00:00:00,06/03/08 00:00:00,696693211
AmazonS3,GetObject,DataTransfer-Out-Bytes,actions.energyactioncoalition.org,06/02/08 00:00:00,06/03/08 00:00:00,735588
AmazonS3,GetObject,Requests-Tier2,seiuvoice.org,06/02/08 00:00:00,06/03/08 00:00:00,97957
AmazonS3,GetObject,Requests-Tier2,actions.energyactioncoalition.org,06/02/08 00:00:00,06/03/08 00:00:00,34
AmazonS3,GetObject,DataTransfer-Out-Bytes,notyoursoldier.org,06/02/08 00:00:00,06/03/08 00:00:00,2242325434
AmazonS3,GetObject,Requests-Tier2,notyoursoldier.org,06/02/08 00:00:00,06/03/08 00:00:00,696
AmazonS3,UnknownAction,Requests-NoCharge,codepink4peace.org,06/02/08 00:00:00,06/03/08 00:00:00,44
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.unitedforpeace.org,06/02/08 00:00:00,06/03/08 00:00:00,732740
AmazonS3,GetObject,Requests-Tier2,everythingscool.org,06/02/08 00:00:00,06/03/08 00:00:00,3
AmazonS3,PutObject,Requests-Tier1,codepink4peace.org,06/02/08 00:00:00,06/03/08 00:00:00,20
AmazonS3,GetObject,DataTransfer-Out-Bytes,everythingscool.org,06/02/08 00:00:00,06/03/08 00:00:00,95629
AmazonS3,PutObject,DataTransfer-In-Bytes,codepink4peace.org,06/02/08 00:00:00,06/03/08 00:00:00,267601
AmazonS3,GetObject,DataTransfer-Out-Bytes,actionecho.radicaldesigns.org,06/02/08 00:00:00,06/03/08 00:00:00,10175119
AmazonS3,HeadObject,Requests-Tier2,seiuvoice.org,06/02/08 00:00:00,06/03/08 00:00:00,29
AmazonS3,GetObject,Requests-Tier2,actionecho.radicaldesigns.org,06/02/08 00:00:00,06/03/08 00:00:00,79
AmazonS3,GetObject,Requests-Tier2,events.catalogcutdown.org,06/02/08 00:00:00,06/03/08 00:00:00,7
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.catalogcutdown.org,06/02/08 00:00:00,06/03/08 00:00:00,289364
AmazonS3,HeadObject,Requests-Tier2,notyoursoldier.org,06/02/08 00:00:00,06/03/08 00:00:00,4
AmazonS3,GetObject,C3DataTransfer-Out-Bytes,codepink4peace.org,06/02/08 00:00:00,06/03/08 00:00:00,3746
AmazonS3,HeadObject,Requests-Tier2,4b8545297362cfff9efe73a19b7c30d2-default,06/02/08 00:00:00,06/03/08 00:00:00,50
AmazonS3,PutObject,Requests-Tier1,actions.energyactioncoalition.org,06/02/08 00:00:00,06/03/08 00:00:00,24
AmazonS3,PutObject,DataTransfer-In-Bytes,actions.energyactioncoalition.org,06/02/08 00:00:00,06/03/08 00:00:00,4224
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.momsrising.org,06/02/08 00:00:00,06/03/08 00:00:00,2044088
AmazonS3,GetObject,Requests-Tier2,events.momsrising.org,06/02/08 00:00:00,06/03/08 00:00:00,25
AmazonS3,StandardStorage,TimedStorage-ByteHrs,thankyoult.org,06/02/08 00:00:00,06/03/08 00:00:00,9281973288
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsSTEPITUP,06/02/08 00:00:00,06/03/08 00:00:00,16015277688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.phoneinreport,06/02/08 00:00:00,06/03/08 00:00:00,2799912
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.radicaldesigns.org,06/02/08 00:00:00,06/03/08 00:00:00,893215872
AmazonS3,StandardStorage,TimedStorage-ByteHrs,codepink4peace.org,06/02/08 00:00:00,06/03/08 00:00:00,45916516992
AmazonS3,GetObject,Requests-Tier2,unitedforpeace.org,06/02/08 00:00:00,06/03/08 00:00:00,1
AmazonS3,StandardStorage,TimedStorage-ByteHrs,stepitup2007.org,06/02/08 00:00:00,06/03/08 00:00:00,145342581048
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns.org,06/02/08 00:00:00,06/03/08 00:00:00,948704688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.ea.zheng.radicaldesigns.org,06/02/08 00:00:00,06/03/08 00:00:00,4760112
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.momsrising.org,06/02/08 00:00:00,06/03/08 00:00:00,1364628240
AmazonS3,StandardStorage,TimedStorage-ByteHrs,amp-stepitup,06/02/08 00:00:00,06/03/08 00:00:00,25090860096
AmazonS3,PutObject,Requests-Tier1,events.unitedforpeace.org,06/02/08 00:00:00,06/03/08 00:00:00,48
AmazonS3,StandardStorage,TimedStorage-ByteHrs,seiuvoice.org,06/02/08 00:00:00,06/03/08 00:00:00,2009750832
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns,06/02/08 00:00:00,06/03/08 00:00:00,293224968
AmazonS3,StandardStorage,TimedStorage-ByteHrs,everythingscool.org,06/02/08 00:00:00,06/03/08 00:00:00,383188824
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.catalogcutdown.org,06/02/08 00:00:00,06/03/08 00:00:00,833248848
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actions.energyactioncoalition.org,06/02/08 00:00:00,06/03/08 00:00:00,1218010584
AmazonS3,GetObject,DataTransfer-Out-Bytes,unitedforpeace.org,06/02/08 00:00:00,06/03/08 00:00:00,134461
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsdebian,06/02/08 00:00:00,06/03/08 00:00:00,3365081280
AmazonS3,StandardStorage,TimedStorage-ByteHrs,quarantinewalmart.com,06/02/08 00:00:00,06/03/08 00:00:00,182990352
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.womenarts.org,06/02/08 00:00:00,06/03/08 00:00:00,1817260320
AmazonS3,StandardStorage,TimedStorage-ByteHrs,echoaction.radicaldesigns.org,06/02/08 00:00:00,06/03/08 00:00:00,37073736
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actionecho.radicaldesigns.org,06/02/08 00:00:00,06/03/08 00:00:00,582006720
AmazonS3,PutObject,DataTransfer-In-Bytes,events.unitedforpeace.org,06/02/08 00:00:00,06/03/08 00:00:00,8448
AmazonS3,StandardStorage,TimedStorage-ByteHrs,unitedforpeace.org,06/02/08 00:00:00,06/03/08 00:00:00,7100186088
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns_debian_production,06/02/08 00:00:00,06/03/08 00:00:00,4326464016
AmazonS3,StandardStorage,TimedStorage-ByteHrs,notyoursoldier.org,06/02/08 00:00:00,06/03/08 00:00:00,307826496
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.unitedforpeace.org,06/02/08 00:00:00,06/03/08 00:00:00,4160625792
AmazonS3,StandardStorage,TimedStorage-ByteHrs,corpwatch.org,06/02/08 00:00:00,06/03/08 00:00:00,6285846984
AmazonS3,StandardStorage,TimedStorage-ByteHrs,4b8545297362cfff9efe73a19b7c30d2-default,06/02/08 00:00:00,06/03/08 00:00:00,312951654576
AmazonS3,PutObject,Requests-Tier1,seiuvoice.org,06/02/08 00:00:00,06/03/08 00:00:00,31
AmazonS3,PutObject,DataTransfer-In-Bytes,seiuvoice.org,06/02/08 00:00:00,06/03/08 00:00:00,943324
AmazonS3,ListBucket,DataTransfer-Out-Bytes,4b8545297362cfff9efe73a19b7c30d2-default,06/02/08 00:00:00,06/03/08 00:00:00,8353
AmazonS3,ListBucket,Requests-Tier1,4b8545297362cfff9efe73a19b7c30d2-default,06/02/08 00:00:00,06/03/08 00:00:00,2
AmazonS3,ListBucket,Requests-Tier1,notyoursoldier.org,06/02/08 00:00:00,06/03/08 00:00:00,1
AmazonS3,ListBucket,DataTransfer-Out-Bytes,notyoursoldier.org,06/02/08 00:00:00,06/03/08 00:00:00,231
AmazonS3,GetObject,Requests-Tier2,events.radicaldesigns.org,06/02/08 00:00:00,06/03/08 00:00:00,1
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.radicaldesigns.org,06/02/08 00:00:00,06/03/08 00:00:00,231
AmazonS3,PutObject,Requests-Tier1,events.radicaldesigns.org,06/02/08 00:00:00,06/03/08 00:00:00,4
AmazonS3,PutObject,DataTransfer-In-Bytes,events.radicaldesigns.org,06/02/08 00:00:00,06/03/08 00:00:00,27877
AmazonS3,HeadObject,Requests-Tier2,corpwatch.org,06/03/08 00:00:00,06/04/08 00:00:00,68
AmazonS3,GetObject,Requests-Tier2,events.momsrising.org,06/03/08 00:00:00,06/04/08 00:00:00,19
AmazonS3,UnknownAction,DataTransfer-Out-Bytes,corpwatch.org,06/03/08 00:00:00,06/04/08 00:00:00,23188
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.momsrising.org,06/03/08 00:00:00,06/04/08 00:00:00,1154100
AmazonS3,HeadObject,Requests-Tier2,4b8545297362cfff9efe73a19b7c30d2-default,06/03/08 00:00:00,06/04/08 00:00:00,125
AmazonS3,GetObject,Requests-Tier2,corpwatch.org,06/03/08 00:00:00,06/04/08 00:00:00,149195
AmazonS3,ListAllMyBuckets,DataTransfer-Out-Bytes,,06/03/08 00:00:00,06/04/08 00:00:00,7940
AmazonS3,GetObject,DataTransfer-Out-Bytes,corpwatch.org,06/03/08 00:00:00,06/04/08 00:00:00,472693361
AmazonS3,GetObject,Requests-Tier2,stepitup2007.org,06/03/08 00:00:00,06/04/08 00:00:00,16359
AmazonS3,GetObject,Requests-Tier2,codepink4peace.org,06/03/08 00:00:00,06/04/08 00:00:00,83560
AmazonS3,GetObject,DataTransfer-Out-Bytes,stepitup2007.org,06/03/08 00:00:00,06/04/08 00:00:00,264722057
AmazonS3,GetObject,DataTransfer-Out-Bytes,codepink4peace.org,06/03/08 00:00:00,06/04/08 00:00:00,872169776
AmazonS3,GetObject,Requests-Tier2,seiuvoice.org,06/03/08 00:00:00,06/04/08 00:00:00,100222
AmazonS3,ListAllMyBuckets,Requests-Tier1,,06/03/08 00:00:00,06/04/08 00:00:00,2
AmazonS3,GetObject,DataTransfer-Out-Bytes,seiuvoice.org,06/03/08 00:00:00,06/04/08 00:00:00,447984951
AmazonS3,HeadObject,Requests-Tier2,events.unitedforpeace.org,06/03/08 00:00:00,06/04/08 00:00:00,1
AmazonS3,GetObject,Requests-Tier2,notyoursoldier.org,06/03/08 00:00:00,06/04/08 00:00:00,943
AmazonS3,UnknownAction,Requests-NoCharge,corpwatch.org,06/03/08 00:00:00,06/04/08 00:00:00,62
AmazonS3,GetObject,DataTransfer-Out-Bytes,notyoursoldier.org,06/03/08 00:00:00,06/04/08 00:00:00,2982036238
AmazonS3,HeadObject,Requests-Tier2,codepink4peace.org,06/03/08 00:00:00,06/04/08 00:00:00,32
AmazonS3,GetObject,Requests-Tier2,events.unitedforpeace.org,06/03/08 00:00:00,06/04/08 00:00:00,138
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.unitedforpeace.org,06/03/08 00:00:00,06/04/08 00:00:00,7521939
AmazonS3,GetObject,Requests-Tier2,events.catalogcutdown.org,06/03/08 00:00:00,06/04/08 00:00:00,45
AmazonS3,GetObject,DataTransfer-Out-Bytes,actions.energyactioncoalition.org,06/03/08 00:00:00,06/04/08 00:00:00,1056111
AmazonS3,GetObject,Requests-Tier2,actions.energyactioncoalition.org,06/03/08 00:00:00,06/04/08 00:00:00,56
AmazonS3,ListBucket,Requests-Tier1,corpwatch.org,06/03/08 00:00:00,06/04/08 00:00:00,1
AmazonS3,ListBucket,DataTransfer-Out-Bytes,corpwatch.org,06/03/08 00:00:00,06/04/08 00:00:00,231
AmazonS3,HeadObject,Requests-Tier2,seiuvoice.org,06/03/08 00:00:00,06/04/08 00:00:00,34
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.catalogcutdown.org,06/03/08 00:00:00,06/04/08 00:00:00,396476
AmazonS3,UnknownAction,Requests-NoCharge,codepink4peace.org,06/03/08 00:00:00,06/04/08 00:00:00,50
AmazonS3,UnknownAction,DataTransfer-Out-Bytes,codepink4peace.org,06/03/08 00:00:00,06/04/08 00:00:00,18664
AmazonS3,GetObject,Requests-Tier2,everythingscool.org,06/03/08 00:00:00,06/04/08 00:00:00,5
AmazonS3,GetObject,DataTransfer-Out-Bytes,everythingscool.org,06/03/08 00:00:00,06/04/08 00:00:00,221314
AmazonS3,PutObject,Requests-Tier1,codepink4peace.org,06/03/08 00:00:00,06/04/08 00:00:00,7
AmazonS3,PutObject,DataTransfer-In-Bytes,codepink4peace.org,06/03/08 00:00:00,06/04/08 00:00:00,548236
AmazonS3,GetObject,Requests-Tier2,events.womenarts.org,06/03/08 00:00:00,06/04/08 00:00:00,16
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.womenarts.org,06/03/08 00:00:00,06/04/08 00:00:00,341653
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.radicaldesigns.org,06/03/08 00:00:00,06/04/08 00:00:00,924
AmazonS3,GetObject,Requests-Tier2,unitedforpeace.org,06/03/08 00:00:00,06/04/08 00:00:00,1
AmazonS3,GetObject,Requests-Tier2,events.radicaldesigns.org,06/03/08 00:00:00,06/04/08 00:00:00,4
AmazonS3,GetObject,DataTransfer-Out-Bytes,unitedforpeace.org,06/03/08 00:00:00,06/04/08 00:00:00,134461
AmazonS3,GetObject,Requests-Tier2,actionecho.radicaldesigns.org,06/03/08 00:00:00,06/04/08 00:00:00,31
AmazonS3,GetObject,DataTransfer-Out-Bytes,actionecho.radicaldesigns.org,06/03/08 00:00:00,06/04/08 00:00:00,4701418
AmazonS3,PutObject,Requests-Tier1,events.womenarts.org,06/03/08 00:00:00,06/04/08 00:00:00,24
AmazonS3,PutObject,Requests-Tier1,actions.energyactioncoalition.org,06/03/08 00:00:00,06/04/08 00:00:00,48
AmazonS3,PutObject,DataTransfer-In-Bytes,events.womenarts.org,06/03/08 00:00:00,06/04/08 00:00:00,4224
AmazonS3,PutObject,DataTransfer-In-Bytes,actions.energyactioncoalition.org,06/03/08 00:00:00,06/04/08 00:00:00,8448
AmazonS3,StandardStorage,TimedStorage-ByteHrs,corpwatch.org,06/03/08 00:00:00,06/04/08 00:00:00,6285846984
AmazonS3,StandardStorage,TimedStorage-ByteHrs,4b8545297362cfff9efe73a19b7c30d2-default,06/03/08 00:00:00,06/04/08 00:00:00,312951654576
AmazonS3,StandardStorage,TimedStorage-ByteHrs,thankyoult.org,06/03/08 00:00:00,06/04/08 00:00:00,9281973288
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsSTEPITUP,06/03/08 00:00:00,06/04/08 00:00:00,16015277688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.phoneinreport,06/03/08 00:00:00,06/04/08 00:00:00,2799912
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.radicaldesigns.org,06/03/08 00:00:00,06/04/08 00:00:00,893892744
AmazonS3,StandardStorage,TimedStorage-ByteHrs,codepink4peace.org,06/03/08 00:00:00,06/04/08 00:00:00,45918824040
AmazonS3,StandardStorage,TimedStorage-ByteHrs,stepitup2007.org,06/03/08 00:00:00,06/04/08 00:00:00,145342581048
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns.org,06/03/08 00:00:00,06/04/08 00:00:00,948704688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.ea.zheng.radicaldesigns.org,06/03/08 00:00:00,06/04/08 00:00:00,4760112
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.momsrising.org,06/03/08 00:00:00,06/04/08 00:00:00,1364628240
AmazonS3,StandardStorage,TimedStorage-ByteHrs,amp-stepitup,06/03/08 00:00:00,06/04/08 00:00:00,25090860096
AmazonS3,StandardStorage,TimedStorage-ByteHrs,seiuvoice.org,06/03/08 00:00:00,06/04/08 00:00:00,2021278176
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns,06/03/08 00:00:00,06/04/08 00:00:00,293224968
AmazonS3,StandardStorage,TimedStorage-ByteHrs,everythingscool.org,06/03/08 00:00:00,06/04/08 00:00:00,383188824
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.catalogcutdown.org,06/03/08 00:00:00,06/04/08 00:00:00,833248848
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actions.energyactioncoalition.org,06/03/08 00:00:00,06/04/08 00:00:00,1218154296
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsdebian,06/03/08 00:00:00,06/04/08 00:00:00,3365081280
AmazonS3,StandardStorage,TimedStorage-ByteHrs,quarantinewalmart.com,06/03/08 00:00:00,06/04/08 00:00:00,182990352
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.womenarts.org,06/03/08 00:00:00,06/04/08 00:00:00,1817260320
AmazonS3,StandardStorage,TimedStorage-ByteHrs,echoaction.radicaldesigns.org,06/03/08 00:00:00,06/04/08 00:00:00,37073736
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actionecho.radicaldesigns.org,06/03/08 00:00:00,06/04/08 00:00:00,582006720
