Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonS3,GetObject,Requests-Tier2,everythingscool.org,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",4
AmazonS3,GetObject,Requests-Tier2,events.womenarts.org,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",6
AmazonS3,HeadObject,Requests-Tier2,codepink4peace.org,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",65
AmazonS3,HeadObject,Requests-Tier2,seiuvoice.org,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",37
AmazonS3,HeadObject,Requests-Tier2,notyoursoldier.org,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",4
AmazonS3,HeadObject,Requests-Tier2,corpwatch.org,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",6
AmazonS3,HeadObject,Requests-Tier2,4b8545297362cfff9efe73a19b7c30d2-default,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",2
AmazonS3,GetObject,Requests-Tier2,events.unitedforpeace.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",70
AmazonS3,GetObject,Requests-Tier2,corpwatch.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",146983
AmazonS3,GetObject,Requests-Tier2,stepitup2007.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",18607
AmazonS3,GetObject,Requests-Tier2,codepink4peace.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",79423
AmazonS3,GetObject,Requests-Tier2,seiuvoice.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",97957
AmazonS3,GetObject,Requests-Tier2,actions.energyactioncoalition.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",34
AmazonS3,GetObject,Requests-Tier2,notyoursoldier.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",696
AmazonS3,GetObject,Requests-Tier2,everythingscool.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",3
AmazonS3,GetObject,Requests-Tier2,actionecho.radicaldesigns.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",79
AmazonS3,GetObject,Requests-Tier2,events.catalogcutdown.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",7
AmazonS3,GetObject,Requests-Tier2,events.momsrising.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",25
AmazonS3,GetObject,Requests-Tier2,unitedforpeace.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",1
AmazonS3,GetObject,Requests-Tier2,events.radicaldesigns.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",1
AmazonS3,HeadObject,Requests-Tier2,corpwatch.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",8
AmazonS3,HeadObject,Requests-Tier2,codepink4peace.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",27
AmazonS3,HeadObject,Requests-Tier2,seiuvoice.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",29
AmazonS3,HeadObject,Requests-Tier2,notyoursoldier.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",4
AmazonS3,HeadObject,Requests-Tier2,4b8545297362cfff9efe73a19b7c30d2-default,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",50
AmazonS3,GetObject,Requests-Tier2,events.momsrising.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",19
AmazonS3,GetObject,Requests-Tier2,corpwatch.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",149195
AmazonS3,GetObject,Requests-Tier2,stepitup2007.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",16359
AmazonS3,GetObject,Requests-Tier2,codepink4peace.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",83560
AmazonS3,GetObject,Requests-Tier2,seiuvoice.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",100222
AmazonS3,GetObject,Requests-Tier2,notyoursoldier.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",943
AmazonS3,GetObject,Requests-Tier2,events.unitedforpeace.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",138
AmazonS3,GetObject,Requests-Tier2,events.catalogcutdown.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",45
AmazonS3,GetObject,Requests-Tier2,actions.energyactioncoalition.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",56
AmazonS3,GetObject,Requests-Tier2,everythingscool.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",5
AmazonS3,GetObject,Requests-Tier2,events.womenarts.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",16
AmazonS3,GetObject,Requests-Tier2,unitedforpeace.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",1
AmazonS3,GetObject,Requests-Tier2,events.radicaldesigns.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",4
AmazonS3,GetObject,Requests-Tier2,actionecho.radicaldesigns.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",31
AmazonS3,GetObject,Requests-Tier2,4b8545297362cfff9efe73a19b7c30d2-default,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",21
AmazonS3,HeadObject,Requests-Tier2,corpwatch.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",68
AmazonS3,HeadObject,Requests-Tier2,4b8545297362cfff9efe73a19b7c30d2-default,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",125
AmazonS3,HeadObject,Requests-Tier2,events.unitedforpeace.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",1
AmazonS3,HeadObject,Requests-Tier2,codepink4peace.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",32
AmazonS3,HeadObject,Requests-Tier2,seiuvoice.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",34
AmazonS3,HeadObject,Requests-Tier2,stepitup2007.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",1
AmazonS3,HeadObject,Requests-Tier2,notyoursoldier.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",1
AmazonS3,GetObject,Requests-Tier2,events.radicaldesigns.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",18
AmazonS3,GetObject,Requests-Tier2,stepitup2007.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",15772
AmazonS3,GetObject,Requests-Tier2,corpwatch.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",142077
AmazonS3,GetObject,Requests-Tier2,seiuvoice.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",92646
AmazonS3,GetObject,Requests-Tier2,codepink4peace.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",81930
AmazonS3,GetObject,Requests-Tier2,notyoursoldier.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",881
AmazonS3,GetObject,Requests-Tier2,actionecho.radicaldesigns.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",4
AmazonS3,GetObject,Requests-Tier2,events.unitedforpeace.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",86
AmazonS3,GetObject,Requests-Tier2,everythingscool.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",11
AmazonS3,GetObject,Requests-Tier2,events.momsrising.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",3
AmazonS3,GetObject,Requests-Tier2,actions.energyactioncoalition.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",28
AmazonS3,GetObject,Requests-Tier2,events.catalogcutdown.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",13
AmazonS3,GetObject,Requests-Tier2,events.womenarts.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",1
AmazonS3,GetObject,Requests-Tier2,4b8545297362cfff9efe73a19b7c30d2-default,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",5
AmazonS3,HeadObject,Requests-Tier2,4b8545297362cfff9efe73a19b7c30d2-default,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",41
AmazonS3,HeadObject,Requests-Tier2,codepink4peace.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",29
AmazonS3,HeadObject,Requests-Tier2,seiuvoice.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",115
AmazonS3,HeadObject,Requests-Tier2,corpwatch.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",29
AmazonS3,HeadObject,Requests-Tier2,notyoursoldier.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",4
AmazonS3,HeadObject,Requests-Tier2,stepitup2007.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",5
AmazonS3,GetObject,Requests-Tier2,corpwatch.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",141845
AmazonS3,GetObject,Requests-Tier2,stepitup2007.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",14337
AmazonS3,GetObject,Requests-Tier2,codepink4peace.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",78091
AmazonS3,GetObject,Requests-Tier2,seiuvoice.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",72280
AmazonS3,GetObject,Requests-Tier2,actions.energyactioncoalition.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",24
AmazonS3,GetObject,Requests-Tier2,notyoursoldier.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",833
AmazonS3,GetObject,Requests-Tier2,events.unitedforpeace.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",90
AmazonS3,GetObject,Requests-Tier2,events.radicaldesigns.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",8
AmazonS3,GetObject,Requests-Tier2,events.catalogcutdown.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",14
AmazonS3,GetObject,Requests-Tier2,actionecho.radicaldesigns.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",21
AmazonS3,GetObject,Requests-Tier2,everythingscool.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",6
AmazonS3,GetObject,Requests-Tier2,events.momsrising.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",47
AmazonS3,GetObject,Requests-Tier2,unitedforpeace.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",1
AmazonS3,GetObject,Requests-Tier2,events.womenarts.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",5
AmazonS3,GetObject,Requests-Tier2,4b8545297362cfff9efe73a19b7c30d2-default,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",57
AmazonS3,HeadObject,Requests-Tier2,4b8545297362cfff9efe73a19b7c30d2-default,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",1259
AmazonS3,HeadObject,Requests-Tier2,seiuvoice.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",40
AmazonS3,HeadObject,Requests-Tier2,notyoursoldier.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",3
AmazonS3,HeadObject,Requests-Tier2,corpwatch.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",6
AmazonS3,HeadObject,Requests-Tier2,codepink4peace.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",31
AmazonS3,HeadObject,Requests-Tier2,events.unitedforpeace.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",1
AmazonS3,HeadObject,Requests-Tier2,stepitup2007.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",3
AmazonS3,StandardStorage,TimedStorage-ByteHrs,seiuvoice.org,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",2007178392
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",293224968
AmazonS3,StandardStorage,TimedStorage-ByteHrs,everythingscool.org,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",383188824
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.catalogcutdown.org,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",833248848
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actions.energyactioncoalition.org,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",1218010584
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsdebian,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",3365081280
AmazonS3,StandardStorage,TimedStorage-ByteHrs,quarantinewalmart.com,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",182990352
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.womenarts.org,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",1817124096
AmazonS3,StandardStorage,TimedStorage-ByteHrs,echoaction.radicaldesigns.org,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",37073736
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actionecho.radicaldesigns.org,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",582006720
AmazonS3,StandardStorage,TimedStorage-ByteHrs,unitedforpeace.org,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",7100186088
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns_debian_production,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",4326464016
AmazonS3,StandardStorage,TimedStorage-ByteHrs,notyoursoldier.org,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",307826496
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.unitedforpeace.org,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",4160486688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,corpwatch.org,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",6285846984
AmazonS3,StandardStorage,TimedStorage-ByteHrs,4b8545297362cfff9efe73a19b7c30d2-default,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",3.12952E+11
AmazonS3,StandardStorage,TimedStorage-ByteHrs,thankyoult.org,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",9281973288
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsSTEPITUP,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",16015277688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.phoneinreport,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",2799912
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.radicaldesigns.org,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",893215872
AmazonS3,StandardStorage,TimedStorage-ByteHrs,codepink4peace.org,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",45903615336
AmazonS3,StandardStorage,TimedStorage-ByteHrs,stepitup2007.org,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",1.45343E+11
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns.org,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",948704688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.ea.zheng.radicaldesigns.org,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",4760112
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.momsrising.org,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",1364628240
AmazonS3,StandardStorage,TimedStorage-ByteHrs,amp-stepitup,"Jun 1, 2008 12:00 AM","Jun 2, 2008 12:00 AM",25090860096
AmazonS3,StandardStorage,TimedStorage-ByteHrs,thankyoult.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",9281973288
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsSTEPITUP,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",16015277688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.phoneinreport,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",2799912
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.radicaldesigns.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",893215872
AmazonS3,StandardStorage,TimedStorage-ByteHrs,codepink4peace.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",45916516992
AmazonS3,StandardStorage,TimedStorage-ByteHrs,stepitup2007.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",1.45343E+11
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",948704688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.ea.zheng.radicaldesigns.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",4760112
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.momsrising.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",1364628240
AmazonS3,StandardStorage,TimedStorage-ByteHrs,amp-stepitup,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",25090860096
AmazonS3,StandardStorage,TimedStorage-ByteHrs,seiuvoice.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",2009750832
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",293224968
AmazonS3,StandardStorage,TimedStorage-ByteHrs,everythingscool.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",383188824
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.catalogcutdown.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",833248848
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actions.energyactioncoalition.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",1218010584
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsdebian,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",3365081280
AmazonS3,StandardStorage,TimedStorage-ByteHrs,quarantinewalmart.com,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",182990352
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.womenarts.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",1817260320
AmazonS3,StandardStorage,TimedStorage-ByteHrs,echoaction.radicaldesigns.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",37073736
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actionecho.radicaldesigns.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",582006720
AmazonS3,StandardStorage,TimedStorage-ByteHrs,unitedforpeace.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",7100186088
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns_debian_production,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",4326464016
AmazonS3,StandardStorage,TimedStorage-ByteHrs,notyoursoldier.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",307826496
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.unitedforpeace.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",4160625792
AmazonS3,StandardStorage,TimedStorage-ByteHrs,corpwatch.org,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",6285846984
AmazonS3,StandardStorage,TimedStorage-ByteHrs,4b8545297362cfff9efe73a19b7c30d2-default,"Jun 2, 2008 12:00 AM","Jun 3, 2008 12:00 AM",3.12952E+11
AmazonS3,StandardStorage,TimedStorage-ByteHrs,corpwatch.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",6285846984
AmazonS3,StandardStorage,TimedStorage-ByteHrs,4b8545297362cfff9efe73a19b7c30d2-default,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",3.12952E+11
AmazonS3,StandardStorage,TimedStorage-ByteHrs,thankyoult.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",9281973288
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsSTEPITUP,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",16015277688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.phoneinreport,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",2799912
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.radicaldesigns.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",893892744
AmazonS3,StandardStorage,TimedStorage-ByteHrs,codepink4peace.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",45918824040
AmazonS3,StandardStorage,TimedStorage-ByteHrs,stepitup2007.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",1.45343E+11
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",948704688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.ea.zheng.radicaldesigns.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",4760112
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.momsrising.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",1364628240
AmazonS3,StandardStorage,TimedStorage-ByteHrs,amp-stepitup,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",25090860096
AmazonS3,StandardStorage,TimedStorage-ByteHrs,seiuvoice.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",2021278176
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",293224968
AmazonS3,StandardStorage,TimedStorage-ByteHrs,everythingscool.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",383188824
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.catalogcutdown.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",833248848
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actions.energyactioncoalition.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",1218154296
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsdebian,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",3365081280
AmazonS3,StandardStorage,TimedStorage-ByteHrs,quarantinewalmart.com,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",182990352
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.womenarts.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",1817260320
AmazonS3,StandardStorage,TimedStorage-ByteHrs,echoaction.radicaldesigns.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",37073736
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actionecho.radicaldesigns.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",582006720
AmazonS3,StandardStorage,TimedStorage-ByteHrs,unitedforpeace.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",7100186088
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns_debian_production,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",4326464016
AmazonS3,StandardStorage,TimedStorage-ByteHrs,notyoursoldier.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",307826496
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.unitedforpeace.org,"Jun 3, 2008 12:00 AM","Jun 4, 2008 12:00 AM",4160904000
AmazonS3,StandardStorage,TimedStorage-ByteHrs,stepitup2007.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",1.45343E+11
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",948704688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.ea.zheng.radicaldesigns.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",4760112
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.momsrising.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",1364628240
AmazonS3,StandardStorage,TimedStorage-ByteHrs,amp-stepitup,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",25090860096
AmazonS3,StandardStorage,TimedStorage-ByteHrs,seiuvoice.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",2025248616
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",293224968
AmazonS3,StandardStorage,TimedStorage-ByteHrs,everythingscool.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",383188824
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.catalogcutdown.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",833248848
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actions.energyactioncoalition.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",1218441720
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsdebian,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",3365081280
AmazonS3,StandardStorage,TimedStorage-ByteHrs,quarantinewalmart.com,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",182990352
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.womenarts.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",1817396544
AmazonS3,StandardStorage,TimedStorage-ByteHrs,echoaction.radicaldesigns.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",37073736
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actionecho.radicaldesigns.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",582006720
AmazonS3,StandardStorage,TimedStorage-ByteHrs,unitedforpeace.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",7100186088
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns_debian_production,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",4326464016
AmazonS3,StandardStorage,TimedStorage-ByteHrs,notyoursoldier.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",307826496
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.unitedforpeace.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",4161043104
